YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.OriginalHBaseClient -P /home/hadoop/git/schema_design/YCSB_PhoenixClient/workloads/thin_table_workload -p columnfamily=cf -p readproportion=0.1 -p insertproportion=0.9 -t -threads 20 -s
Loading workload...
initializing original coreworkload...
initializing fat table workload...
Starting test.
 0 sec: 0 operations; 
 10 sec: 0 operations; 
 20 sec: 0 operations; 
SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/home/hadoop/git/schema_design/lib/phoenix-4.1.0-client.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/home/hadoop/git/schema_design/YCSB_PhoenixClient/hbase/target/hbase-binding-0.1.4.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:host.name=yahoo024.nicl.cs.duke.edu
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:java.version=1.6.0_32
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:java.vendor=Sun Microsystems Inc.
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:java.home=/usr/lib/jvm/java-6-openjdk-amd64/jre
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:java.class.path=../lib/phoenix-4.1.0-client.jar:core/target/core-0.1.4.jar:hbase/target/hbase-binding-0.1.4.jar:distribution/target/ycsb-0.1.4.tar.gz:jdbc/target/jdbc-binding-0.1.4.jar:hbase/src/main/conf/
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:java.library.path=/usr/lib/jvm/java-6-openjdk-amd64/jre/lib/amd64/server:/usr/lib/jvm/java-6-openjdk-amd64/jre/lib/amd64:/usr/lib/jvm/java-6-openjdk-amd64/jre/../lib/amd64:/usr/java/packages/lib/amd64:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:java.io.tmpdir=/tmp
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:java.compiler=<NA>
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:os.name=Linux
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:os.arch=amd64
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:os.version=3.13.0-34-generic
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:user.name=hadoop
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:user.home=/home/hadoop
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Client environment:user.dir=/home/hadoop/git/schema_design/YCSB_PhoenixClient
14/09/23 15:26:33 INFO zookeeper.ZooKeeper: Initiating client connection, connectString=yahoo008.nicl.cs.duke.edu:2181,yahoo007.nicl.cs.duke.edu:2181,yahoo006.nicl.cs.duke.edu:2181,yahoo005.nicl.cs.duke.edu:2181 sessionTimeout=90000 watcher=hconnection-0x226c172e, quorum=yahoo008.nicl.cs.duke.edu:2181,yahoo007.nicl.cs.duke.edu:2181,yahoo006.nicl.cs.duke.edu:2181,yahoo005.nicl.cs.duke.edu:2181, baseZNode=/hbase
14/09/23 15:26:33 INFO zookeeper.RecoverableZooKeeper: Process identifier=hconnection-0x226c172e connecting to ZooKeeper ensemble=yahoo008.nicl.cs.duke.edu:2181,yahoo007.nicl.cs.duke.edu:2181,yahoo006.nicl.cs.duke.edu:2181,yahoo005.nicl.cs.duke.edu:2181
14/09/23 15:26:33 INFO zookeeper.ClientCnxn: Opening socket connection to server slave3/152.3.144.178:2181. Will not attempt to authenticate using SASL (unknown error)
14/09/23 15:26:33 INFO zookeeper.ClientCnxn: Socket connection established to slave3/152.3.144.178:2181, initiating session
14/09/23 15:26:33 INFO zookeeper.ClientCnxn: Session establishment complete on server slave3/152.3.144.178:2181, sessionid = 0x348a3f3f5cd0006, negotiated timeout = 90000
 30 sec: 58369 operations; 5836.9 current ops/sec; [INSERT AverageLatency(us)=10862.95] [READ AverageLatency(us)=4887.81] 
 40 sec: 149591 operations; 9120.38 current ops/sec; [INSERT AverageLatency(us)=2223.39] [READ AverageLatency(us)=628.74] 
 50 sec: 239899 operations; 9030.8 current ops/sec; [INSERT AverageLatency(us)=2538.18] [READ AverageLatency(us)=498.67] 
 60 sec: 312680 operations; 7277.37 current ops/sec; [INSERT AverageLatency(us)=2298.87] [READ AverageLatency(us)=748.66] 
 70 sec: 399263 operations; 8658.3 current ops/sec; [INSERT AverageLatency(us)=3049.51] [READ AverageLatency(us)=590.89] 
 80 sec: 497179 operations; 9791.6 current ops/sec; [INSERT AverageLatency(us)=2202.36] [READ AverageLatency(us)=558.33] 
 90 sec: 581007 operations; 8381.96 current ops/sec; [INSERT AverageLatency(us)=2572.5] [READ AverageLatency(us)=639.15] 
 100 sec: 645924 operations; 6491.7 current ops/sec; [INSERT AverageLatency(us)=3346.71] [READ AverageLatency(us)=559.75] 
 110 sec: 711073 operations; 6514.25 current ops/sec; [INSERT AverageLatency(us)=3340.21] [READ AverageLatency(us)=569.44] 
 120 sec: 796029 operations; 8495.6 current ops/sec; [INSERT AverageLatency(us)=2530.09] [READ AverageLatency(us)=689.7] 
 130 sec: 851642 operations; 5560.74 current ops/sec; [INSERT AverageLatency(us)=3921.73] [READ AverageLatency(us)=607.33] 
 140 sec: 925842 operations; 7420 current ops/sec; [INSERT AverageLatency(us)=2916.55] [READ AverageLatency(us)=599.52] 
 150 sec: 1007518 operations; 8166.78 current ops/sec; [INSERT AverageLatency(us)=2647.41] [READ AverageLatency(us)=620.52] 
 160 sec: 1078219 operations; 7070.1 current ops/sec; [INSERT AverageLatency(us)=2614.02] [READ AverageLatency(us)=551.39] 
 170 sec: 1143707 operations; 6548.8 current ops/sec; [INSERT AverageLatency(us)=3591.67] [READ AverageLatency(us)=2581.04] 
 180 sec: 1226969 operations; 8325.37 current ops/sec; [INSERT AverageLatency(us)=2592.96] [READ AverageLatency(us)=637.72] 
 190 sec: 1301258 operations; 7428.9 current ops/sec; [INSERT AverageLatency(us)=2916.41] [READ AverageLatency(us)=643.5] 
 200 sec: 1366746 operations; 6548.15 current ops/sec; [INSERT AverageLatency(us)=3317.33] [READ AverageLatency(us)=644.7] 
 210 sec: 1445192 operations; 7844.6 current ops/sec; [INSERT AverageLatency(us)=2760.23] [READ AverageLatency(us)=582.49] 
 220 sec: 1524646 operations; 7944.61 current ops/sec; [INSERT AverageLatency(us)=2726.89] [READ AverageLatency(us)=555.65] 
 230 sec: 1594741 operations; 7009.5 current ops/sec; [INSERT AverageLatency(us)=3091.38] [READ AverageLatency(us)=671.42] 
 240 sec: 1662546 operations; 6779.82 current ops/sec; [INSERT AverageLatency(us)=3211.77] [READ AverageLatency(us)=516.74] 
 250 sec: 1738973 operations; 7642.7 current ops/sec; [INSERT AverageLatency(us)=2843.59] [READ AverageLatency(us)=537.93] 
 260 sec: 1806748 operations; 6776.82 current ops/sec; [INSERT AverageLatency(us)=3209.87] [READ AverageLatency(us)=571.22] 
 270 sec: 1876295 operations; 6954.7 current ops/sec; [INSERT AverageLatency(us)=3132.67] [READ AverageLatency(us)=518.91] 
 280 sec: 1949782 operations; 7348.7 current ops/sec; [INSERT AverageLatency(us)=2958.72] [READ AverageLatency(us)=544.61] 
 290 sec: 2031828 operations; 8203.78 current ops/sec; [INSERT AverageLatency(us)=2636.51] [READ AverageLatency(us)=572.16] 
 300 sec: 2088550 operations; 5672.2 current ops/sec; [INSERT AverageLatency(us)=3836.68] [READ AverageLatency(us)=774.13] 
 310 sec: 2151456 operations; 6289.97 current ops/sec; [INSERT AverageLatency(us)=3448.62] [READ AverageLatency(us)=613.99] 
 320 sec: 2230473 operations; 7901.7 current ops/sec; [INSERT AverageLatency(us)=2696.1] [READ AverageLatency(us)=685.37] 
 330 sec: 2288502 operations; 5802.32 current ops/sec; [INSERT AverageLatency(us)=3800.29] [READ AverageLatency(us)=643.45] 
 340 sec: 2349959 operations; 6145.7 current ops/sec; [INSERT AverageLatency(us)=3526.98] [READ AverageLatency(us)=704.03] 
