YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.OriginalHBaseClient -P /home/hadoop/git/schema_design/YCSB_PhoenixClient/workloads/thin_table_workload -p columnfamily=cf -p readproportion=0.1 -p insertproportion=0.9 -t -threads 20 -s
Loading workload...
initializing original coreworkload...
initializing fat table workload...
Starting test.
 0 sec: 0 operations; 
 10 sec: 0 operations; 
 20 sec: 0 operations; 
SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/home/hadoop/git/schema_design/lib/phoenix-4.1.0-client.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/home/hadoop/git/schema_design/YCSB_PhoenixClient/hbase/target/hbase-binding-0.1.4.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:host.name=yahoo024.nicl.cs.duke.edu
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:java.version=1.6.0_32
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:java.vendor=Sun Microsystems Inc.
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:java.home=/usr/lib/jvm/java-6-openjdk-amd64/jre
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:java.class.path=../lib/phoenix-4.1.0-client.jar:core/target/core-0.1.4.jar:hbase/target/hbase-binding-0.1.4.jar:distribution/target/ycsb-0.1.4.tar.gz:jdbc/target/jdbc-binding-0.1.4.jar:hbase/src/main/conf/
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:java.library.path=/usr/lib/jvm/java-6-openjdk-amd64/jre/lib/amd64/server:/usr/lib/jvm/java-6-openjdk-amd64/jre/lib/amd64:/usr/lib/jvm/java-6-openjdk-amd64/jre/../lib/amd64:/usr/java/packages/lib/amd64:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:java.io.tmpdir=/tmp
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:java.compiler=<NA>
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:os.name=Linux
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:os.arch=amd64
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:os.version=3.13.0-34-generic
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:user.name=hadoop
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:user.home=/home/hadoop
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Client environment:user.dir=/home/hadoop/git/schema_design/YCSB_PhoenixClient
14/09/20 08:10:09 INFO zookeeper.ZooKeeper: Initiating client connection, connectString=yahoo008.nicl.cs.duke.edu:2181,yahoo007.nicl.cs.duke.edu:2181,yahoo006.nicl.cs.duke.edu:2181,yahoo005.nicl.cs.duke.edu:2181 sessionTimeout=90000 watcher=hconnection-0x3bcb55c5, quorum=yahoo008.nicl.cs.duke.edu:2181,yahoo007.nicl.cs.duke.edu:2181,yahoo006.nicl.cs.duke.edu:2181,yahoo005.nicl.cs.duke.edu:2181, baseZNode=/hbase
14/09/20 08:10:09 INFO zookeeper.RecoverableZooKeeper: Process identifier=hconnection-0x3bcb55c5 connecting to ZooKeeper ensemble=yahoo008.nicl.cs.duke.edu:2181,yahoo007.nicl.cs.duke.edu:2181,yahoo006.nicl.cs.duke.edu:2181,yahoo005.nicl.cs.duke.edu:2181
14/09/20 08:10:09 INFO zookeeper.ClientCnxn: Opening socket connection to server slave3/152.3.144.178:2181. Will not attempt to authenticate using SASL (unknown error)
14/09/20 08:10:09 INFO zookeeper.ClientCnxn: Socket connection established to slave3/152.3.144.178:2181, initiating session
14/09/20 08:10:09 INFO zookeeper.ClientCnxn: Session establishment complete on server slave3/152.3.144.178:2181, sessionid = 0x34892f2e7b20008, negotiated timeout = 90000
 30 sec: 222097 operations; 22209.7 current ops/sec; [INSERT AverageLatency(us)=2070.39] [READ AverageLatency(us)=7682.09] 
 40 sec: 458258 operations; 23611.38 current ops/sec; [INSERT AverageLatency(us)=25.37] [READ AverageLatency(us)=7484.95] 
 50 sec: 775298 operations; 30191.41 current ops/sec; [INSERT AverageLatency(us)=28.46] [READ AverageLatency(us)=5776.95] 
 60 sec: 927244 operations; 15193.08 current ops/sec; [INSERT AverageLatency(us)=544.82] [READ AverageLatency(us)=7919] 
 70 sec: 1107087 operations; 17984.3 current ops/sec; [INSERT AverageLatency(us)=224.95] [READ AverageLatency(us)=7952.94] 
 80 sec: 1280895 operations; 17380.8 current ops/sec; [INSERT AverageLatency(us)=151.29] [READ AverageLatency(us)=9292.72] 
 90 sec: 1280900 operations; 0.5 current ops/sec; [INSERT AverageLatency(us)=15.5] [READ AverageLatency(us)=162211] 
 100 sec: 1493010 operations; 21211 current ops/sec; [INSERT AverageLatency(us)=438.08] [READ AverageLatency(us)=15045.8] 
 110 sec: 1657435 operations; 16440.86 current ops/sec; [INSERT AverageLatency(us)=87.57] [READ AverageLatency(us)=5555.71] 
 120 sec: 1657435 operations; 0 current ops/sec;   
 130 sec: 1699518 operations; 4208.3 current ops/sec; [INSERT AverageLatency(us)=6320.75] [READ AverageLatency(us)=56552.88] 
 140 sec: 1930577 operations; 23103.59 current ops/sec; [INSERT AverageLatency(us)=131.12] [READ AverageLatency(us)=6307] 
 150 sec: 2135617 operations; 20504 current ops/sec; [INSERT AverageLatency(us)=177.19] [READ AverageLatency(us)=8141.46] 
 160 sec: 2213989 operations; 7836.42 current ops/sec; [INSERT AverageLatency(us)=27.39] [READ AverageLatency(us)=22897.57] 
 170 sec: 2376498 operations; 16250.9 current ops/sec; [INSERT AverageLatency(us)=21.81] [READ AverageLatency(us)=12607.52] 
 180 sec: 2517143 operations; 14063.09 current ops/sec; [INSERT AverageLatency(us)=54.61] [READ AverageLatency(us)=12279.6] 
 190 sec: 2635610 operations; 11846.7 current ops/sec; [INSERT AverageLatency(us)=166.24] [READ AverageLatency(us)=8507.78] 
 200 sec: 2638398 operations; 278.8 current ops/sec; [INSERT AverageLatency(us)=59435.22] [READ AverageLatency(us)=428874.85] 
 210 sec: 2872523 operations; 23410.16 current ops/sec; [INSERT AverageLatency(us)=31.45] [READ AverageLatency(us)=7849.93] 
 220 sec: 2985206 operations; 11268.3 current ops/sec; [INSERT AverageLatency(us)=778.33] [READ AverageLatency(us)=8697.6] 
 230 sec: 3314068 operations; 32882.91 current ops/sec; [INSERT AverageLatency(us)=58.54] [READ AverageLatency(us)=5919.84] 
 240 sec: 3349403 operations; 3533.5 current ops/sec; [INSERT AverageLatency(us)=3512.65] [READ AverageLatency(us)=10453.64] 
 250 sec: 3678406 operations; 32897.01 current ops/sec; [INSERT AverageLatency(us)=44.2] [READ AverageLatency(us)=6568.24] 
 260 sec: 3709325 operations; 3091.9 current ops/sec; [INSERT AverageLatency(us)=380.54] [READ AverageLatency(us)=11506.72] 
 270 sec: 3990119 operations; 26991.64 current ops/sec; [INSERT AverageLatency(us)=26.39] [READ AverageLatency(us)=8197.6] 
 281 sec: 4099822 operations; 10870.29 current ops/sec; [INSERT AverageLatency(us)=725.55] [READ AverageLatency(us)=11682.69] 
 291 sec: 4262538 operations; 16269.97 current ops/sec; [INSERT AverageLatency(us)=18.94] [READ AverageLatency(us)=9673.31] 
 301 sec: 4450397 operations; 18784.02 current ops/sec; [INSERT AverageLatency(us)=79.58] [READ AverageLatency(us)=9952.53] 
 311 sec: 4563173 operations; 11277.6 current ops/sec; [INSERT AverageLatency(us)=656.76] [READ AverageLatency(us)=6165.68] 
 321 sec: 4599499 operations; 3632.24 current ops/sec; [INSERT AverageLatency(us)=6728.13] [READ AverageLatency(us)=4295.25] 
 331 sec: 4740721 operations; 14122.2 current ops/sec; [INSERT AverageLatency(us)=133.49] [READ AverageLatency(us)=13618.53] 
 341 sec: 4872816 operations; 13208.18 current ops/sec; [INSERT AverageLatency(us)=166.35] [READ AverageLatency(us)=12481.89] 
 351 sec: 5079674 operations; 20685.8 current ops/sec; [INSERT AverageLatency(us)=104.04] [READ AverageLatency(us)=8591.09] 
