YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.OriginalHBaseClient -P /home/hadoop/git/schema_design/YCSB_PhoenixClient/workloads/thin_table_workload -p columnfamily=cf -p readproportion=0.1 -p insertproportion=0.9 -t -threads 20 -s
Loading workload...
initializing original coreworkload...
initializing fat table workload...
Starting test.
 0 sec: 0 operations; 
 10 sec: 0 operations; 
 20 sec: 0 operations; 
SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/home/hadoop/git/schema_design/lib/phoenix-4.1.0-client.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/home/hadoop/git/schema_design/YCSB_PhoenixClient/hbase/target/hbase-binding-0.1.4.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:host.name=yahoo024.nicl.cs.duke.edu
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:java.version=1.6.0_32
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:java.vendor=Sun Microsystems Inc.
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:java.home=/usr/lib/jvm/java-6-openjdk-amd64/jre
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:java.class.path=../lib/phoenix-4.1.0-client.jar:core/target/core-0.1.4.jar:hbase/target/hbase-binding-0.1.4.jar:distribution/target/ycsb-0.1.4.tar.gz:jdbc/target/jdbc-binding-0.1.4.jar:hbase/src/main/conf/
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:java.library.path=/usr/lib/jvm/java-6-openjdk-amd64/jre/lib/amd64/server:/usr/lib/jvm/java-6-openjdk-amd64/jre/lib/amd64:/usr/lib/jvm/java-6-openjdk-amd64/jre/../lib/amd64:/usr/java/packages/lib/amd64:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:java.io.tmpdir=/tmp
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:java.compiler=<NA>
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:os.name=Linux
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:os.arch=amd64
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:os.version=3.13.0-34-generic
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:user.name=hadoop
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:user.home=/home/hadoop
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Client environment:user.dir=/home/hadoop/git/schema_design/YCSB_PhoenixClient
14/09/23 16:45:14 INFO zookeeper.ZooKeeper: Initiating client connection, connectString=yahoo008.nicl.cs.duke.edu:2181,yahoo007.nicl.cs.duke.edu:2181,yahoo006.nicl.cs.duke.edu:2181,yahoo005.nicl.cs.duke.edu:2181 sessionTimeout=90000 watcher=hconnection-0x226c172e, quorum=yahoo008.nicl.cs.duke.edu:2181,yahoo007.nicl.cs.duke.edu:2181,yahoo006.nicl.cs.duke.edu:2181,yahoo005.nicl.cs.duke.edu:2181, baseZNode=/hbase
14/09/23 16:45:14 INFO zookeeper.RecoverableZooKeeper: Process identifier=hconnection-0x226c172e connecting to ZooKeeper ensemble=yahoo008.nicl.cs.duke.edu:2181,yahoo007.nicl.cs.duke.edu:2181,yahoo006.nicl.cs.duke.edu:2181,yahoo005.nicl.cs.duke.edu:2181
14/09/23 16:45:14 INFO zookeeper.ClientCnxn: Opening socket connection to server slave1/152.3.144.176:2181. Will not attempt to authenticate using SASL (unknown error)
14/09/23 16:45:14 INFO zookeeper.ClientCnxn: Socket connection established to slave1/152.3.144.176:2181, initiating session
14/09/23 16:45:14 INFO zookeeper.ClientCnxn: Session establishment complete on server slave1/152.3.144.176:2181, sessionid = 0x148a43be06d0004, negotiated timeout = 90000
 30 sec: 65699 operations; 6569.9 current ops/sec; [INSERT AverageLatency(us)=9279.3] [READ AverageLatency(us)=7640.38] 
 40 sec: 161794 operations; 9608.54 current ops/sec; [INSERT AverageLatency(us)=2247.49] [READ AverageLatency(us)=491.05] 
 50 sec: 248246 operations; 8644.34 current ops/sec; [INSERT AverageLatency(us)=2519.73] [READ AverageLatency(us)=420.7] 
 60 sec: 325200 operations; 7695.4 current ops/sec; [INSERT AverageLatency(us)=2832.13] [READ AverageLatency(us)=432.93] 
 70 sec: 426271 operations; 10106.09 current ops/sec; [INSERT AverageLatency(us)=2143.6] [READ AverageLatency(us)=421.51] 
 80 sec: 505069 operations; 7879.8 current ops/sec; [INSERT AverageLatency(us)=2414.47] [READ AverageLatency(us)=407.92] 
 90 sec: 575799 operations; 7072.29 current ops/sec; [INSERT AverageLatency(us)=3483.16] [READ AverageLatency(us)=433.18] 
 100 sec: 653510 operations; 7771.1 current ops/sec; [INSERT AverageLatency(us)=2805.91] [READ AverageLatency(us)=415.91] 
 110 sec: 701829 operations; 4831.9 current ops/sec; [INSERT AverageLatency(us)=4534.3] [READ AverageLatency(us)=556.35] 
 120 sec: 769684 operations; 6784.82 current ops/sec; [INSERT AverageLatency(us)=3132.38] [READ AverageLatency(us)=1248.11] 
 130 sec: 844210 operations; 7452.6 current ops/sec; [INSERT AverageLatency(us)=2912.71] [READ AverageLatency(us)=570.1] 
 140 sec: 911274 operations; 6705.73 current ops/sec; [INSERT AverageLatency(us)=3256.75] [READ AverageLatency(us)=484.17] 
 150 sec: 987737 operations; 7646.3 current ops/sec; [INSERT AverageLatency(us)=2855.45] [READ AverageLatency(us)=407.06] 
 160 sec: 1062735 operations; 7499.05 current ops/sec; [INSERT AverageLatency(us)=2904.1] [READ AverageLatency(us)=459.8] 
 170 sec: 1097471 operations; 3473.6 current ops/sec; [INSERT AverageLatency(us)=6338.64] [READ AverageLatency(us)=453.83] 
 180 sec: 1175935 operations; 7845.62 current ops/sec; [INSERT AverageLatency(us)=2778.15] [READ AverageLatency(us)=444.53] 
 190 sec: 1247886 operations; 7195.1 current ops/sec; [INSERT AverageLatency(us)=3021.61] [READ AverageLatency(us)=520.1] 
 200 sec: 1315548 operations; 6765.52 current ops/sec; [INSERT AverageLatency(us)=3231.62] [READ AverageLatency(us)=423.48] 
 210 sec: 1390355 operations; 7480.7 current ops/sec; [INSERT AverageLatency(us)=2907.98] [READ AverageLatency(us)=473.38] 
 220 sec: 1465814 operations; 7545.9 current ops/sec; [INSERT AverageLatency(us)=2814.24] [READ AverageLatency(us)=1096.71] 
 230 sec: 1541913 operations; 7609.14 current ops/sec; [INSERT AverageLatency(us)=2857.94] [READ AverageLatency(us)=472.52] 
 240 sec: 1621896 operations; 7998.3 current ops/sec; [INSERT AverageLatency(us)=2725.43] [READ AverageLatency(us)=432.1] 
 250 sec: 1705233 operations; 8332.87 current ops/sec; [INSERT AverageLatency(us)=2612.35] [READ AverageLatency(us)=432.23] 
 260 sec: 1766555 operations; 6132.2 current ops/sec; [INSERT AverageLatency(us)=3408.7] [READ AverageLatency(us)=446.05] 
 270 sec: 1843829 operations; 7726.63 current ops/sec; [INSERT AverageLatency(us)=2944.37] [READ AverageLatency(us)=507.31] 
 280 sec: 1892394 operations; 4856.5 current ops/sec; [INSERT AverageLatency(us)=4033.43] [READ AverageLatency(us)=487.47] 
 290 sec: 1952428 operations; 6002.8 current ops/sec; [INSERT AverageLatency(us)=4036.94] [READ AverageLatency(us)=473.81] 
 300 sec: 2018146 operations; 6571.8 current ops/sec; [INSERT AverageLatency(us)=3321.2] [READ AverageLatency(us)=471.1] 
 310 sec: 2056782 operations; 3863.6 current ops/sec; [INSERT AverageLatency(us)=5577.72] [READ AverageLatency(us)=1412.32] 
 320 sec: 2140156 operations; 8336.57 current ops/sec; [INSERT AverageLatency(us)=2572.14] [READ AverageLatency(us)=753.14] 
 330 sec: 2207374 operations; 6721.8 current ops/sec; [INSERT AverageLatency(us)=3219.99] [READ AverageLatency(us)=745.88] 
 340 sec: 2282152 operations; 7477.05 current ops/sec; [INSERT AverageLatency(us)=2788.5] [READ AverageLatency(us)=1611.23] 
